review_id,hotel_id,rating,review_text,publish_decision,rejection_reasons,flags,tags,sentiment,summary,detected_signals,analyzed_at,model_name,prompt_version
R617,HOTEL_001,5,"Very comfortable rooms, will definitely visit again. I paid 6000 per night",REJECT,['PRICE_MENTIONED'],[],"['ROOM_QUALITY', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again. I paid 6000 per night","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R618,HOTEL_001,3,Stay was acceptable for one night. I paid 6000 per night,REJECT,['PRICE_MENTIONED'],[],['PRICE_MENTIONED'],SENTIMENT_NEUTRAL,Stay was acceptable for one night. I paid 6000 per night,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R619,HOTEL_001,1,"Not worth it, rooms were smelly. My number is 9123456789. More details at http://spamlink.com",REJECT,"['CONTACT_INFO_MENTIONED', 'SPAM_OR_LINK']",[],"['ROOM_QUALITY', 'CONTACT_INFO_MENTIONED', 'SPAM_SUSPECT']",SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly. My number is 9123456789. More details at http://spamlink.com","{'price': False, 'phone': True, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R620,HOTEL_001,4,Loved the breakfast buffet and staff behavior. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],"['SERVICE_STAFF', 'PRICE_MENTIONED', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R621,HOTEL_001,3,"Average stay, decent location. Cost was ₹4500. My number is 9123456789",REJECT,"['PRICE_MENTIONED', 'CONTACT_INFO_MENTIONED']",[],"['LOCATION', 'CONTACT_INFO_MENTIONED', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,"Average stay, decent location. Cost was ₹4500. My number is 9123456789","{'price': True, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R622,HOTEL_001,3,"Average stay, decent location",PUBLISH,[],[],['LOCATION'],SENTIMENT_NEUTRAL,"Average stay, decent location","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R623,HOTEL_001,5,"Very comfortable rooms, will definitely visit again",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Very comfortable rooms, will definitely visit again","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R624,HOTEL_001,1,Poor maintenance and rude staff. Email me at test@gmail.com. This hotel is shit,REJECT,"['CONTACT_INFO_MENTIONED', 'ABUSIVE_CONTENT']",[],"['SERVICE_STAFF', 'CONTACT_INFO_MENTIONED', 'ABUSIVE_CONTENT', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff. Email me at test@gmail.com. This hotel is shit,"{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R625,HOTEL_001,3,"Okay experience, food was average",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_NEUTRAL,"Okay experience, food was average","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R626,HOTEL_001,2,Location achi hai but noise zyada tha,PUBLISH,[],[],"['LOCATION', 'NOISE']",SENTIMENT_NEUTRAL,Location achi hai but noise zyada tha,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R627,HOTEL_001,4,"Great stay, rooms were very clean and staff was polite. Email me at test@gmail.com",REJECT,['CONTACT_INFO_MENTIONED'],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'CONTACT_INFO_MENTIONED', 'CLEANLINESS']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite. Email me at test@gmail.com","{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R628,HOTEL_001,1,Poor maintenance and rude staff. Email me at test@gmail.com,REJECT,['CONTACT_INFO_MENTIONED'],[],"['SERVICE_STAFF', 'CONTACT_INFO_MENTIONED', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff. Email me at test@gmail.com,"{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R629,HOTEL_001,1,AC was not working properly. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],['PRICE_MENTIONED'],SENTIMENT_NEUTRAL,AC was not working properly. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R630,HOTEL_001,1,"Terrible hotel, bathroom smelled bad. I paid 6000 per night",REJECT,['PRICE_MENTIONED'],[],"['BATHROOM', 'ROOM_QUALITY', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Terrible hotel, bathroom smelled bad. I paid 6000 per night","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R631,HOTEL_001,1,AC was not working properly,PUBLISH,[],[],[],SENTIMENT_NEUTRAL,AC was not working properly,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R632,HOTEL_001,1,Poor maintenance and rude staff,PUBLISH,[],[],"['SERVICE_STAFF', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R633,HOTEL_001,2,Poor maintenance and rude staff. Tariff was 5200 INR,REJECT,['PRICE_MENTIONED'],[],"['SERVICE_STAFF', 'PRICE_MENTIONED', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff. Tariff was 5200 INR,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R634,HOTEL_001,5,Loved the breakfast buffet and staff behavior,PUBLISH,[],[],"['SERVICE_STAFF', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R635,HOTEL_001,5,"Amazing service, bathroom was spotless. Owner Mr Sharma was present",REJECT,['OWNER_MENTIONED'],[],"['OWNER_MENTIONED', 'BATHROOM', 'ROOM_QUALITY']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless. Owner Mr Sharma was present","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': True}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R636,HOTEL_001,2,"Bad experience, too much noise at night. I paid 6000 per night. Worst service, staff is stupid",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['SERVICE_STAFF', 'ABUSIVE_CONTENT', 'NOISE', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Bad experience, too much noise at night. I paid 6000 per night. Worst service, staff is stupid","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R637,HOTEL_001,3,Location achi hai but noise zyada tha,PUBLISH,[],[],"['LOCATION', 'NOISE']",SENTIMENT_NEUTRAL,Location achi hai but noise zyada tha,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R638,HOTEL_001,4,"Great stay, rooms were very clean and staff was polite. Check www.fakehotel.com",REJECT,['SPAM_OR_LINK'],[],"['SERVICE_STAFF', 'CLEANLINESS', 'ROOM_QUALITY', 'CHECKIN_CHECKOUT', 'SPAM_SUSPECT']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite. Check www.fakehotel.com","{'price': False, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R639,HOTEL_001,4,"Great stay, rooms were very clean and staff was polite",PUBLISH,[],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'CLEANLINESS']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R640,HOTEL_001,3,"Hotel was okay, nothing special. More details at http://spamlink.com",REJECT,['SPAM_OR_LINK'],[],['SPAM_SUSPECT'],SENTIMENT_NEUTRAL,"Hotel was okay, nothing special. More details at http://spamlink.com","{'price': False, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R641,HOTEL_001,5,Loved the breakfast buffet and staff behavior,PUBLISH,[],[],"['SERVICE_STAFF', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R642,HOTEL_001,3,Rooms were fine but service was slow,PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,Rooms were fine but service was slow,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R643,HOTEL_001,4,"Amazing service, bathroom was spotless. Tariff was 5200 INR. Check www.fakehotel.com",REJECT,"['PRICE_MENTIONED', 'SPAM_OR_LINK']",[],"['ROOM_QUALITY', 'CHECKIN_CHECKOUT', 'BATHROOM', 'SPAM_SUSPECT', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless. Tariff was 5200 INR. Check www.fakehotel.com","{'price': True, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R644,HOTEL_001,2,"Terrible hotel, bathroom smelled bad. Tariff was 5200 INR",REJECT,['PRICE_MENTIONED'],[],"['BATHROOM', 'ROOM_QUALITY', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Terrible hotel, bathroom smelled bad. Tariff was 5200 INR","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R645,HOTEL_001,2,Poor maintenance and rude staff,PUBLISH,[],[],"['SERVICE_STAFF', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R646,HOTEL_001,3,Stay was acceptable for one night. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],['PRICE_MENTIONED'],SENTIMENT_NEUTRAL,Stay was acceptable for one night. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R647,HOTEL_001,4,Gym and pool were well maintained,PUBLISH,[],[],['AMENITIES'],SENTIMENT_NEUTRAL,Gym and pool were well maintained,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R648,HOTEL_001,3,Rooms were fine but service was slow,PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,Rooms were fine but service was slow,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R649,HOTEL_001,4,Loved the breakfast buffet and staff behavior,PUBLISH,[],[],"['SERVICE_STAFF', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R650,HOTEL_001,5,Excellent hotel with prime location and good amenities. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],"['LOCATION', 'PRICE_MENTIONED']",SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R651,HOTEL_001,3,Location achi hai but noise zyada tha,PUBLISH,[],[],"['LOCATION', 'NOISE']",SENTIMENT_NEUTRAL,Location achi hai but noise zyada tha,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R652,HOTEL_001,3,Rooms were fine but service was slow,PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,Rooms were fine but service was slow,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R653,HOTEL_001,5,"Amazing service, bathroom was spotless. Email me at test@gmail.com",REJECT,['CONTACT_INFO_MENTIONED'],[],"['BATHROOM', 'ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_POSITIVE,"Amazing service, bathroom was spotless. Email me at test@gmail.com","{'price': False, 'phone': False, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R654,HOTEL_001,1,"Not worth it, rooms were smelly",PUBLISH,[],[],['ROOM_QUALITY'],SENTIMENT_NEUTRAL,"Not worth it, rooms were smelly","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R655,HOTEL_001,1,"Terrible hotel, bathroom smelled bad",PUBLISH,[],[],"['BATHROOM', 'ROOM_QUALITY']",SENTIMENT_NEGATIVE,"Terrible hotel, bathroom smelled bad","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R656,HOTEL_001,3,"Average stay, decent location. Tariff was 5200 INR",REJECT,['PRICE_MENTIONED'],[],"['LOCATION', 'PRICE_MENTIONED']",SENTIMENT_NEUTRAL,"Average stay, decent location. Tariff was 5200 INR","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R657,HOTEL_001,4,Loved the breakfast buffet and staff behavior,PUBLISH,[],[],"['SERVICE_STAFF', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R658,HOTEL_001,3,Stay was acceptable for one night,PUBLISH,[],[],[],SENTIMENT_NEUTRAL,Stay was acceptable for one night,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R659,HOTEL_001,3,Stay was acceptable for one night. Check www.fakehotel.com,REJECT,['SPAM_OR_LINK'],[],"['CHECKIN_CHECKOUT', 'SPAM_SUSPECT']",SENTIMENT_NEUTRAL,Stay was acceptable for one night. Check www.fakehotel.com,"{'price': False, 'phone': False, 'email': False, 'link': True, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R660,HOTEL_001,1,Poor maintenance and rude staff. Price is too high for this hotel. Call me at 9876543210,REJECT,['CONTACT_INFO_MENTIONED'],[],"['SERVICE_STAFF', 'CONTACT_INFO_MENTIONED', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff. Price is too high for this hotel. Call me at 9876543210,"{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R661,HOTEL_001,1,"Worst stay ever, very dirty rooms",REJECT,"['PRICE_MENTIONED', 'ABUSIVE_CONTENT']",[],"['ROOM_QUALITY', 'ABUSIVE_CONTENT', 'PRICE_MENTIONED']",SENTIMENT_NEGATIVE,"Worst stay ever, very dirty rooms","{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': True, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R662,HOTEL_001,4,"Great stay, rooms were very clean and staff was polite. Call me at 9876543210",REJECT,['CONTACT_INFO_MENTIONED'],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'CONTACT_INFO_MENTIONED', 'CLEANLINESS']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite. Call me at 9876543210","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R663,HOTEL_001,3,"Okay experience, food was average",PUBLISH,[],[],['RESTAURANT_FOOD'],SENTIMENT_NEUTRAL,"Okay experience, food was average","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R664,HOTEL_001,1,Poor maintenance and rude staff,PUBLISH,[],[],"['SERVICE_STAFF', 'MAINTENANCE']",SENTIMENT_NEGATIVE,Poor maintenance and rude staff,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R665,HOTEL_001,3,Rooms were fine but service was slow. My number is 9123456789. Email me at test@gmail.com,REJECT,['CONTACT_INFO_MENTIONED'],[],"['ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,Rooms were fine but service was slow. My number is 9123456789. Email me at test@gmail.com,"{'price': False, 'phone': True, 'email': True, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R666,HOTEL_001,4,Loved the breakfast buffet and staff behavior. Cost was ₹4500,REJECT,['PRICE_MENTIONED'],[],"['SERVICE_STAFF', 'PRICE_MENTIONED', 'FOOD_BREAKFAST']",SENTIMENT_NEUTRAL,Loved the breakfast buffet and staff behavior. Cost was ₹4500,"{'price': True, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R667,HOTEL_001,5,Excellent hotel with prime location and good amenities,PUBLISH,[],[],['LOCATION'],SENTIMENT_POSITIVE,Excellent hotel with prime location and good amenities,"{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R668,HOTEL_001,1,"Bad experience, too much noise at night",PUBLISH,[],[],['NOISE'],SENTIMENT_NEGATIVE,"Bad experience, too much noise at night","{'price': False, 'phone': False, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R669,HOTEL_001,4,"Great stay, rooms were very clean and staff was polite. Call me at 9876543210",REJECT,['CONTACT_INFO_MENTIONED'],[],"['SERVICE_STAFF', 'ROOM_QUALITY', 'CONTACT_INFO_MENTIONED', 'CLEANLINESS']",SENTIMENT_POSITIVE,"Great stay, rooms were very clean and staff was polite. Call me at 9876543210","{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
R670,HOTEL_001,3,Rooms were fine but service was slow. Call me at 9876543210,REJECT,['CONTACT_INFO_MENTIONED'],[],"['ROOM_QUALITY', 'CONTACT_INFO_MENTIONED']",SENTIMENT_NEUTRAL,Rooms were fine but service was slow. Call me at 9876543210,"{'price': False, 'phone': True, 'email': False, 'link': False, 'abusive': False, 'owner': False}",2026-02-19T09:35:06.035282,mock-llm-v1,v1.0
